tokens,BIO
"['По', 'его', 'словам', ',', 'президент', 'НГАУ', 'Павел', 'Кондратьев', 'пытается', 'таким', 'образом', 'взять', 'под', 'свой', 'контроль', 'объекты', ',', 'находящиеся', 'сейчас', 'в', 'управлении', 'М', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Об', 'этом', 'сообщает', '""', 'Интерфакс', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'начале', '""', 'нулевых', '""', 'был', 'председателем', 'Калининградской', 'ГТРК', ',', 'заместителем', 'гендиректора', '""', 'Радио', 'Балтика', '""', 'в', 'Санкт-Петербурге', ',', 'директором', 'костромского', 'филиала', 'ВГТРК', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Также', ',', 'памятные', 'мероприятия', ',', 'посвященные', 'печальной', 'дате', '22', 'июня', ',', 'проходят', 'и', 'в', 'ряде', 'других', 'городов', 'Латвии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['То', ',', 'что', 'список', '""', 'Единой', 'России', '""', 'на', 'выборах', 'возглавит', 'президент', 'Дмитрий', 'Медведев', 'стало', 'известно', 'на', 'съезде', 'партии', '24', 'сентября', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['в', 'Хакасии', 'В', '.']","['O', 'B-LOC', 'B-PER', 'I-PER']"
"['По', 'мнению', 'А', '.']","['O', 'O', 'B-PER', 'I-PER']"
"['В', 'число', 'отправленных', 'в', 'отставку', 'милиционеров', 'вошли', 'главный', 'инспектор', 'МВД', 'генерал-майор', 'Валерий', 'Матюшин', 'и', 'начальник', 'криминальной', 'милиции', 'Москвы', 'генерал-майор', 'Александр', 'Иванов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-PER', 'I-PER', 'O']"
"['Скандал', 'в', 'ЕЦБ', ':', 'европейские', 'облигации', 'рассорили', 'правление', 'Член', 'исполнительного', 'совета', 'Европейского', 'центробанка', ',', 'немец', 'Юрген', 'Штарк', 'покинет', 'свой', 'пост', 'по', 'личным', 'причинам', ',', 'сообщил', 'ЕЦБ', 'в', 'официальном', 'заявлении', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']"
"['Риис-Йохансон', 'уже', 'долгое', 'время', 'находился', 'под', 'огнем', 'общественной', 'критики', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'марте', '1993', 'г', '.']","['O', 'O', 'O', 'O', 'O']"
"['для', 'совершенствования', 'государственной', 'политики', 'в', 'области', 'развития', 'финансового', 'рынка', 'РФ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pistole', ')', '.']","['I-PER', 'I-PER', 'O']"
"['Когда', 'умывали', 'одного', 'из', 'солдат', ',', 'родители', 'обнаружили', 'на', 'нем', 'три', 'ножевых', 'ранения', 'и', 'множество', 'гематом', '""', ',', '-', 'заявил', 'Челах', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['В', '1991', 'году', 'он', 'возглавил', 'военную', 'контрразведку', 'Египта', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Назначить', 'министра', 'финансов', 'РФ', 'А', '.']","['O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['В', '1990-е', 'он', 'занимался', 'недвижимостью', 'и', 'нефтью', ',', 'а', 'в', '1980-е', 'трудился', 'в', 'компании', ',', 'которая', 'производила', 'электрокардиографы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'ее', 'непосредственном', 'подчинении', 'будут', 'находиться', 'департамент', 'привлечения', 'эмитентов', 'и', 'облигаций', 'и', 'департамент', 'листинга', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Также', 'не', 'уточняется', ',', 'кто', 'возглавит', 'ведомство', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ахмадинежадом', '.']","['I-PER', 'O']"
"['Член', '""', 'Единой', 'России', '""', 'с', '2002', 'года', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Пономарева', 'и', 'других', 'правозащитников', 'также', 'сообщил', 'активист', 'Виталий', 'Шушкевич', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Старков', 'занимал', 'должность', 'начальника', 'территориального', 'регулирования', 'землепользования', 'ЦАО', 'Москвы', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O']"
"['Ранее', 'сообщалось', ',', 'что', 'чешский', 'парламент', 'может', 'самораспуститься', '16', 'августа', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Я', 'никогда', 'бы', 'не', 'позволил', 'мне', 'звонить', ',', 'чтобы', 'оказывать', 'на', 'меня', 'давление', '""', ',', '—', 'сказал', 'Корреа', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['C', 'реди', 'кандидатов', 'на', 'его', 'пост', 'назывались', 'депутат', 'Госдумы', 'Николай', 'Панков', ',', 'министр', 'транспорта', 'Игорь', 'Левитин', 'и', 'зампред', 'президента', 'в', 'Северо-Кавказском', 'округе', 'Максим', 'Быстров', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-PER', 'I-PER', 'O']"
"['Замминистра', 'финансов', 'Алексей', 'Моисеев', 'выразил', 'сомнение', 'в', 'своевременности', 'этой', 'меры', '.']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ru', 'жители', 'могут', 'предлагать', 'свои', 'идеи', 'по', 'решению', 'самых', 'насущных', 'проблем', 'Московской', 'области', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['Есть', 'информация', ',', 'что', 'они', 'завышают', 'тарифы', ',', 'цены', 'на', 'закупку', 'товаров', ',', 'финансируют', '""', 'мертвые', 'души', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'итоге', 'это', 'письмо', 'было', 'опубликовано', 'за', 'подписью', 'гендиректора', 'Тима', 'Кука', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
"['Отметим', ',', 'что', 'в', 'недавно', 'созданном', 'Следственном', 'комитете', 'Белоруссии', 'все', 'руководящие', 'сотрудники', 'являются', 'людьми', 'из', 'команды', 'В', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']"
"['Глава', 'правящей', 'династии', 'Сабах', 'ас-Сабах', 'в', 'конфликтах', 'парламента', 'и', 'правительства', 'неизменно', 'принимает', 'сторону', 'последнего', ',', 'особенно', 'если', 'конфликт', 'затрагивает', 'интересы', 'одного', 'из', 'членов', 'правящей', 'династии', '.']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Их', 'помиловали', 'годом', 'позже', 'с', 'формулировкой', '""', 'по', 'гуманитарным', 'соображениям', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['В', 'интервью', ',', 'которое', 'Иванишвили', 'в', 'преддверии', 'визита', 'дал', 'израильской', 'газете', 'Jerusalem', 'Post', ',', 'он', 'возлагает', 'вину', 'за', 'инцидент', 'на', 'президента', 'Михаила', 'Саакашвили', ',', 'который', ',', 'по', 'его', 'словам', ',', 'совершил', '""', 'глупые', 'ошибки', '""', ',', '""', 'практически', 'разрушив', 'те', 'особые', 'отношения', 'и', 'связи', 'между', 'Израилем', 'и', 'Грузией', '""', '.']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['5', 'августа', '2011', 'г', '.']","['O', 'O', 'O', 'O', 'O']"
"['А', '.']","['B-PER', 'I-PER']"
"['Барак', 'Обама', 'выбрал', 'главного', 'борца', 'с', 'болезнями', 'Барак', 'Обама', 'назначит', 'доктора', 'Томаса', 'Фридена', '(', 'Thomas', 'Frieden', ')', 'на', 'пост', 'директора', 'Центров', 'по', 'контролю', 'и', 'предотвращению', 'заболеваний', '(', 'CDC', ')', ',', 'сообщает', 'агентство', 'Reuters', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']"
"['Сенатор', 'также', 'отметил', ',', 'что', 'в', 'ситуации', 'вокруг', 'бывшего', 'руководителя', 'музея', '""', 'нет', 'причин', 'для', 'драматизации', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Собянин', 'произвел', 'кадровые', 'назначения', 'в', 'двух', 'префектурах', '.']","['I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Заниматься', 'новое', 'заведение', 'будет', 'диагностикой', 'онкологических', 'заболеваний', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Об', 'этом', 'сообщает', 'Bloomberg', 'со', 'ссылкой', 'на', 'неназванные', 'источники', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'сведениям', '""', 'Комсомольской', 'правды', '""', ',', 'целью', 'злоумышленников', 'был', 'Аликурбан', 'Гасанов', ',', 'а', 'не', 'депутат', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O']"
"['В', 'компании', 'говорят', ',', 'что', 'господин', 'Шалимов', 'уволился', 'по', 'собственному', 'желанию', 'и', 'не', 'комментируют', 'его', 'уход', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['НАТО', 'призналось', 'в', 'убийстве', 'мирных', 'жителей', 'в', 'Афганистане', 'Руководство', 'возглавляемых', 'НАТО', 'Международных', 'сил', 'содействия', 'безопасности', 'в', 'Афганистане', '(', 'ISAF', ')', 'признало', 'факт', 'гибели', 'мирных', 'жителей', 'в', 'операциях', 'на', 'востоке', 'страны', ',', 'сообщает', 'AFP', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Он', 'принадлежал', 'к', 'влиятельному', 'племени', 'Попалзай', 'и', 'помогал', 'Карзаю', 'в', 'решении', 'разногласий', 'в', 'племенных', 'вопросах', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Вице-мэром', 'Новосибирска', 'по', 'социальным', 'вопросам', 'стал', 'учитель', '10', ':', '14', '31.01.2013', 'Мэр', 'Новосибирска', 'Владимир', 'Городецкий', 'назначил', 'своим', 'заместителем', 'по', 'социальным', 'вопросам', 'бывшего', 'замначальника', 'городского', 'управления', 'образования', 'Сергея', 'Нелюбова', ';', 'главным', 'финансистом', 'города', 'стал', 'бывший', 'первый', 'замглавы', 'Бердска', 'Владимир', 'Штоп', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O']"
"['После', 'этого', 'он', 'был', 'назначен', 'послом', 'в', 'России', 'и', 'прослужил', 'в', 'этом', 'качестве', 'до', '2005', 'года', ',', 'а', 'затем', 'переехал', 'в', 'Южную', 'Корею', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Как', 'сообщает', 'финская', 'телерадиовещательная', 'компания', 'YLE', ',', 'им', 'стал', 'бывший', 'министр', 'финансов', 'Юрки', 'Катайнен', '(', 'Jyrki', 'Katainen', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O']"
