tokens,BIO
"['Еще', 'одним', 'камнем', 'преткновения', 'будет', 'вопрос', 'об', 'увеличении', 'долгового', 'потолка', 'для', 'федеральных', 'заемов', 'в', 'попытке', 'покрыть', 'дефицит', 'размером', 'более', 'триллиона', 'долларов', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['«', 'Рассчитываю', ',', 'что', 'начатые', 'сегодня', 'переговоры', 'будут', 'посвящены', 'задаче', 'согласования', 'незамедлительного', ',', 'без', 'предварительных', 'условий', ',', 'прекращения', 'огня', '»', ',', '-', 'сказал', 'Лавров', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['Они', 'требуют', 'привлечь', 'к', 'уголовной', 'ответственности', 'лиц', ',', 'виновных', 'в', 'загрязнении', 'реки', 'Славянки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']"
"['Однако', 'что', 'такое', 'в', 'этом', 'контексте', '«', 'стул', '»', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Известные', 'ви-джеи', 'Ирена', 'Понарошку', ',', 'Александр', 'Анатольевич', ',', 'Юра', 'Пашков', 'и', 'Марика', '«', 'и', 'в', 'шутку', 'и', 'всерьёз', '»', 'сообщили', ',', 'что', 'уже', 'записались', 'в', 'ряды', 'безработных', '.']","['O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ярмарка', 'ставит', 'своей', 'целью', 'обнаружить', 'и', 'показать', 'разнообразие', 'идей', 'и', 'стратегий', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Например', ',', 'в', 'США', 'таможню', 'курирует', 'отдельное', 'ведомство', ',', 'которое', 'также', 'охраняет', 'границы', '(', 'U', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
"['Поэтому', 'после', 'всех', 'оскорблений', 'сказать', ':', '""', 'Здрасте', ',', 'я', 'пришел', '""', '-', 'так', 'не', 'бывает', ',', 'если', 'человек', 'не', 'совсем', 'размазня', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Клуб', '«', 'Бавария', '»', '(', 'Мюнхен', ')', 'считает', 'решение', 'Клинсмана', 'ошибочным', ',', 'но', 'принимает', 'это', 'решение', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мы', 'будем', 'работать', ',', 'как', 'и', 'раньше', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Я', 'услышал', 'альбом', '«', 'Треугольник', '»', 'в', '1984', 'году', 'в', 'крымском', 'колхозе', ',', 'куда', 'был', 'отправлен', 'после', 'первого', 'месяца', 'учёбы', 'в', 'Киевском', 'политехе', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']"
"['В', 'ней', 'приняли', 'участие', '300', 'стипендиатов', 'из', '28', 'ведущих', 'вузов', 'Поволжья', ',', 'Урала', ',', 'Сибири', ',', 'Дальнего', 'Востока', 'и', 'Москвы', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O']"
"['Худрук', 'Большого', 'завершил', 'работу', '.']","['O', 'B-ORG', 'O', 'O', 'O']"
"['Мирный', 'договор', 'между', 'Россией', 'и', 'Японией', 'не', 'заключен', 'еще', 'со', 'времен', 'Второй', 'мировой', 'войны', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Он', 'выразил', 'надежду', ',', 'что', 'на', 'этой', 'неделе', 'на', 'переговорах', 'о', 'прекращении', 'конфликта', 'в', 'Донбассе', '«', 'будет', 'достигнут', 'реальный', 'прогресс', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Игра', '29-го', 'тура', 'между', '«', 'Спартаком', '»', 'и', '«', 'Амкаром', '»', 'пройдет', '11', 'мая', 'на', 'стадионе', '«', 'Локомотив', '»', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O']"
"['По', 'словам', 'премьер-министра', 'Молдавии', 'Влада', 'Филата', ',', 'которого', 'цитирует', '«', 'Интерфакс', '»', ',', 'запрет', 'на', 'ввоз', 'является', '«', 'острой', 'проблемой', 'для', 'Молдавии', '»', ',', 'которую', 'необходимо', 'решать', 'в', 'экстренном', 'порядке', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Каждый', 'из', 'участников', 'матча', 'получит', 'половину', 'призового', 'фонда', ',', 'не', 'зависимо', 'от', 'результата', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['«', 'СТС', 'Медиа', '»', 'купил', 'Caramba', 'TV', 'Телекомпания', 'приобрела', 'производителя', 'юмористических', 'видеопрограмм', 'в', 'интернете', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']"
"['Сегодня', 'крымская', 'власть', '—', 'это', 'более', '40', '%', 'выходцев-управленцев', 'из', 'Донбасса', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['При', 'этом', 'корифеи', 'российского', 'рок-н-ролла', 'продолжают', 'приумножать', 'число', 'поклонников', 'своего', 'творчества', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Переговорщики', ',', 'как', 'сообщается', ',', 'обсудят', 'пути', 'выполнения', 'минских', 'договоренностей', ',', 'в', 'частности', 'отвод', 'тяжелого', 'вооружения', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Европа', 'огорчила', 'вновь', 'переизбранного', 'президента', 'Белоруссии', ',', 'отказав', 'ему', 'в', 'гостеприимстве', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Порошенко', 'карательные', 'батальоны', 'не', 'контролирует', ',', 'не', 'факт', ',', 'что', 'они', 'подчинятся', 'его', 'решению', '»', ',', '—', 'заявил', 'представитель', '«', 'министерства', 'обороны', '»', 'ДНР', 'Владислав', 'Бриг', '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O']"
"['Картина', 'Константина', 'Маковского', '""', 'Портрет', 'детей', 'художника', 'Константина', 'и', 'Ольги', '""', 'оценивается', 'в', '250-350', 'тыс', '.']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Последнее', 'соглашение', 'об', 'уменьшении', 'стратегических', 'арсеналов', 'Москва', 'и', 'Вашингтон', 'подписали', 'в', '2010', 'году', '—', 'это', 'договор', 'СНВ-3', ',', 'который', 'вступил', 'в', 'силу', 'в', '2011', 'году', 'и', 'предполагает', 'сокращение', 'числа', 'ядерных', 'боезарядов', 'до', '1550', 'единиц', 'у', 'каждой', 'страны', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Впрочем', ',', 'регистрация', 'адресов', 'нового', 'домена', 'проходит', 'уже', 'с', 'декабря', '2005', 'года', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['«', 'Если', 'бы', 'мы', 'этого', 'не', 'сделали', ',', 'если', 'бы', 'мы', 'были', 'безразличны', 'к', 'этим', 'решениям', ',', 'то', 'несомненно', ',', 'что', 'наш', 'путь', 'к', 'ЕС', 'бы', 'замедлился', ',', 'и', 'была', 'бы', 'исключена', 'возможность', 'приглашения', 'в', 'НАТО', 'в', 'Уэльсе', '»', ',', '—', 'цитирует', 'РИА', '«', 'Новости', '»', 'черногорского', 'президента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']"
"['Закружилась', 'круговерть', 'авантюр', ',', 'лиц', ',', 'городов', ',', 'стран', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Представители', 'Запада', 'считают', ',', 'пишет', 'NEWSru', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
"['При', 'этом', 'держит', 'в', 'руках', 'астролябию', ',', 'инструмент', 'для', 'определения', 'положения', 'звёзд', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Так', 'сразу', 'не', 'бывает', 'после', 'таких', 'серьезных', 'оскорблений', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Расширение', 'санкций', 'не', 'должно', 'коснуться', 'простых', 'россиян', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['По', 'числу', 'последователей', 'ислама', 'страна', 'занимает', 'четвёртое', 'место', 'в', 'мире', 'после', 'Индонезии', ',', 'Пакистана', 'и', 'Индии', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Угроза', 'над', 'World', 'Fashion', 'Channel', '(', 'WFC', ')', 'нависла', 'из-за', 'конфликта', 'между', 'руководством', 'модного', 'канала', 'и', 'компанией', '«', 'Алтек', '»', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']"
"['Сам', 'закон', 'вступает', 'в', 'силу', '1', 'августа', 'и', 'обязывает', 'организаторов', 'распространения', 'информации', 'хранить', 'метаданные', 'о', 'действиях', 'пользователей', 'в', 'течение', 'шести', 'месяцев', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Авиационное', 'управление', 'сообщило', ',', 'что', 'связь', 'с', 'бортом', 'восстановили', ',', 'и', 'самолет', ',', 'следовавший', 'обычным', 'рейсом', 'из', 'города', 'Хилтон', 'Хэд', 'в', 'Южной', 'Каролине', ',', 'благополучно', 'приземлился', 'в', 'пункте', 'назначения', '–', 'Вашингтонском', 'аэропорту', 'Рейган', '.']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'B-PER', 'O']"
"['Последние', 'альбомы', 'Шумов', 'записывает', 'совместно', 'со', 'своими', 'слушателями', '—', '«', 'центробораторами', '»', ',', 'пересылая', 'треки', 'через', 'интернет', '.']","['O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
"['«', 'Если', 'кому-то', 'будет', 'что-то', 'непонятно', ',', 'будут', 'они', 'повторяться', 'и', 'будут', 'более', 'жесткие', 'меры', 'применяться', 'к', 'лицам', ',', 'которые', 'совершают', 'эти', 'правонарушения', '»', ',', '—', 'сказал', 'генпрокурор', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ее', 'оценочная', 'стоимость', '-', '$', '500', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Мне', 'и', 'Ли', 'Со', 'Ён', 'помогли', 'выбраться', 'из', 'корабля', 'люди', ',', 'которые', 'нас', 'встретили', '.']","['O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Полиция', 'оповестила', 'правительственных', 'служащих', 'о', 'необходимости', 'срочно', 'эвакуироваться', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Саша', 'остался', 'жить', 'в', 'Киеве', 'с', 'другой', 'сестрой', 'матери', ',', 'которая', 'уверила', 'мальчика', 'в', 'том', ',', 'что', 'его', 'сестра', 'умерла', '.']","['B-PER', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Например', ',', 'цена', 'на', 'лекарство', ',', 'спасающее', 'от', 'редкого', 'почечного', 'заболевания', ',', 'была', 'повышена', 'в', '20', 'раз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Так', 'в', 'канун', '2013', 'года', 'компанию', 'покинул', 'её', 'президент', '—', 'Дмитрий', 'Страшнов', ',', 'который', ',', 'по', 'неофициальной', 'информации', ',', 'может', 'возглавить', '«', 'Почту', 'России', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']"
